gene_id	count
ENSG00000118096.7	23
ENSG00000118197.13	16
ENSG00000118242.15	16
ENSG00000118257.16	8
ENSG00000118855.18	9
ENSG00000118960.12	9
ENSG00000118985.15	13
ENSG00000119041.10	22
ENSG00000119314.15	14
ENSG00000119321.8	12
ENSG00000119383.19	25
ENSG00000119403.13	45
ENSG00000119596.17	17
ENSG00000119599.16	7
ENSG00000119616.11	15
ENSG00000119638.12	12
ENSG00000119661.14	12
ENSG00000119673.14	12
ENSG00000119681.11	18
ENSG00000119682.16	27
ENSG00000119684.15	24
ENSG00000119688.20	33
ENSG00000119725.17	25
ENSG00000119772.16	10
ENSG00000119787.13	7
ENSG00000119812.18	13
ENSG00000119865.8	10
ENSG00000119927.13	19
ENSG00000119950.20	10
ENSG00000120029.12	7
ENSG00000120158.11	8
ENSG00000120253.13	18
ENSG00000120254.15	8
ENSG00000120265.16	9
ENSG00000120314.18	40
ENSG00000120686.11	22
ENSG00000120694.19	26
ENSG00000120699.12	22
ENSG00000120832.9	8
ENSG00000120833.13	17
ENSG00000120896.13	8
ENSG00000120910.14	16
ENSG00000120915.13	12
ENSG00000120963.11	17
ENSG00000121039.9	16
ENSG00000121067.17	13
ENSG00000121073.13	24
ENSG00000121104.7	6
ENSG00000121211.7	34
ENSG00000121281.12	8
ENSG00000121406.8	15
ENSG00000121653.11	15
ENSG00000121716.19	11
ENSG00000121749.15	41
ENSG00000121753.12	11
ENSG00000121892.14	13
ENSG00000121957.12	12
ENSG00000122042.9	10
ENSG00000122068.12	34
ENSG00000122085.16	8
ENSG00000122257.18	14
ENSG00000122386.10	15
ENSG00000122390.17	11
ENSG00000122420.9	8
ENSG00000122435.9	8
ENSG00000122481.16	16
ENSG00000122483.17	11
ENSG00000122484.8	17
ENSG00000122507.20	13
ENSG00000122557.9	17
ENSG00000122643.18	22
ENSG00000122707.11	19
ENSG00000122783.16	12
ENSG00000122958.14	25
ENSG00000122965.10	7
ENSG00000122966.14	20
ENSG00000123066.7	15
ENSG00000123094.15	52
ENSG00000123106.10	10
ENSG00000123124.13	10
ENSG00000123154.11	14
ENSG00000123179.13	11
ENSG00000123219.12	13
ENSG00000123268.8	24
ENSG00000123416.15	245
ENSG00000123453.17	14
ENSG00000123473.15	10
ENSG00000123485.11	18
ENSG00000123505.15	7
ENSG00000123689.5	12
ENSG00000123728.9	8
ENSG00000123737.12	13
ENSG00000123908.11	11
ENSG00000123933.15	9
ENSG00000124120.10	7
ENSG00000124164.15	16
ENSG00000124181.14	32
ENSG00000124201.14	52
ENSG00000124228.14	43
ENSG00000124243.17	7
ENSG00000124279.11	14
ENSG00000124356.15	13
ENSG00000124383.8	21
ENSG00000124422.11	25
ENSG00000124562.9	31
ENSG00000124571.17	8
ENSG00000124596.16	23
ENSG00000124641.15	14
ENSG00000124678.17	5
ENSG00000124802.11	14
ENSG00000124875.9	13
ENSG00000125037.12	27
ENSG00000125148.6	97
ENSG00000125149.11	13
ENSG00000125166.12	8
ENSG00000125249.6	10
ENSG00000125347.13	9
ENSG00000125445.10	13
ENSG00000125447.16	8
ENSG00000125449.6	15
ENSG00000125450.10	21
ENSG00000125454.11	17
ENSG00000125457.13	15
ENSG00000125458.6	19
ENSG00000125482.12	21
ENSG00000125485.17	22
ENSG00000125611.15	12
ENSG00000125629.14	8
ENSG00000125731.12	10
ENSG00000125733.17	11
ENSG00000125843.10	8
ENSG00000125871.13	44
ENSG00000125912.10	38
ENSG00000125967.16	20
ENSG00000126001.15	14
ENSG00000126016.14	6
ENSG00000126091.19	15
ENSG00000126215.13	25
ENSG00000126249.7	24
ENSG00000126351.12	8
ENSG00000126391.13	13
ENSG00000126453.9	17
ENSG00000126456.15	12
ENSG00000126457.21	11
ENSG00000126581.12	13
ENSG00000126602.10	22
ENSG00000126746.17	8
ENSG00000126777.17	22
ENSG00000126870.15	28
ENSG00000127125.8	19
ENSG00000127314.17	10
ENSG00000127324.8	11
ENSG00000127328.21	22
ENSG00000127452.8	11
ENSG00000127483.17	11
ENSG00000127554.12	12
ENSG00000127564.16	13
ENSG00000127586.16	6
ENSG00000127603.23	9
ENSG00000127774.6	16
ENSG00000127838.13	10
ENSG00000127948.14	26
ENSG00000127952.16	20
ENSG00000127989.13	14
ENSG00000128000.15	9
ENSG00000128016.5	6
ENSG00000128159.11	14
ENSG00000128185.9	19
ENSG00000128266.8	11
ENSG00000128340.14	33
ENSG00000128463.12	11
ENSG00000128487.16	17
ENSG00000128513.14	20
ENSG00000128602.9	10
ENSG00000128604.18	12
ENSG00000128607.13	12
ENSG00000128609.14	9
ENSG00000128641.18	8
ENSG00000128656.13	16
ENSG00000128908.15	14
ENSG00000128923.10	12
ENSG00000128928.8	12
ENSG00000128944.13	40
ENSG00000128973.12	15
ENSG00000129055.12	13
ENSG00000129071.9	23
ENSG00000129158.10	25
ENSG00000129245.11	21
ENSG00000129255.15	17
ENSG00000129292.20	12
ENSG00000129347.19	22
ENSG00000129422.14	8
ENSG00000129460.15	19
ENSG00000129473.9	8
ENSG00000129484.13	34
ENSG00000129493.14	10
ENSG00000129534.13	20
ENSG00000129657.14	38
ENSG00000129911.8	8
ENSG00000129932.7	12
ENSG00000129933.20	12
ENSG00000130147.15	15
ENSG00000130159.13	10
ENSG00000130202.9	6
ENSG00000130254.11	13
ENSG00000130270.16	7
ENSG00000130305.16	11
ENSG00000130332.14	16
ENSG00000130338.12	9
ENSG00000130347.12	21
ENSG00000130479.10	15
ENSG00000130508.10	24
ENSG00000130529.15	51
ENSG00000130590.13	7
ENSG00000130702.14	14
ENSG00000130703.15	12
ENSG00000130717.12	22
ENSG00000130723.17	11
ENSG00000130772.13	14
ENSG00000130787.13	14
ENSG00000130803.14	10
ENSG00000130816.14	15
ENSG00000130821.15	6
ENSG00000130830.14	13
ENSG00000130844.16	15
ENSG00000130935.9	42
ENSG00000130958.11	16
ENSG00000131018.22	9
ENSG00000131069.19	21
ENSG00000131089.14	9
ENSG00000131094.3	9
ENSG00000131153.8	23
ENSG00000131188.11	18
ENSG00000131269.15	11
ENSG00000131375.9	11
ENSG00000131389.16	12
ENSG00000131398.13	10
ENSG00000131435.12	19
ENSG00000131437.15	17
ENSG00000131446.16	13
ENSG00000131470.14	6
ENSG00000131558.14	39
ENSG00000131620.17	33
ENSG00000131626.16	27
ENSG00000131697.17	24
ENSG00000131748.15	8
ENSG00000131759.17	27
ENSG00000131871.14	35
ENSG00000131876.16	22
ENSG00000131941.7	7
ENSG00000131943.17	7
ENSG00000131979.18	21
ENSG00000132002.7	52
ENSG00000132010.15	12
ENSG00000132109.9	8
ENSG00000132286.11	11
